id_	start_sent	end_sent	relation	entity1_full	entity2_full	num_sentence	article	date_publish	source_domain	e1	e2	sentence_range	id	num_chars	num_tokens	Confidence Score (%)	e2_count	epair_count	companies_in_text	weak_label	prob_label	KB_label	text_with_marker	most_conf	pair	split	entity1	entity2	text
6fdafba57bc1dc250d2afbdc2701d658748cd264cdfa110d947143228961521f_20140918090303_www.reuters.com_HuawTechCoLtd_MicrCorp	0	1	Supplier	Huawei Technologies Co Ltd	Microsoft Corp	2	6fdafba57bc1dc250d2afbdc2701d658748cd264cdfa110d947143228961521f	2014-09-18 09:03:03	www.reuters.com	HuawTechCoLtd	MicrCorp	0|1	6fdafba57bc1dc250d2afbdc2701d658748cd264cdfa110d947143228961521f_20140918090303_www.reuters.com_HuawTechCoLtd_MicrCorp_0|1	175	26	0.995438682199773	4696.0	60	3	1	0.5	1	 Sept 18 - Infosys, India's second-biggest IT services provider, said it had signed a partnership agreement with {Huawei} to offer enterprise customers cloud computing services.	True	Huawei Technologies Co Ltd|Microsoft Corp	0	Huawei	Microsoft	 Sept 18 - Infosys, India's second-biggest IT services provider, said it had signed a partnership agreement with Huawei to offer enterprise customers cloud computing services.
9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578_20211221175130_www.reuters.com_InteCorp_KLACorp	3	4	Supplier	Intel Corp	KLA Corp	2	9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578	2021-12-21 17:51:30	www.reuters.com	InteCorp	KLACorp	3|4	9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578_20211221175130_www.reuters.com_InteCorp_KLACorp_3|4	2718	455	0.5389578624	2.0	2	15	1	0.9998636849559072	1	** Micron : up 9.6% Register now for FREE unlimited access to Reuters.com Register BUZZ-JPM, Credit Suisse raises Micron's PT after chipmaker's quarterly update ** NIKE Inc : up 6.9% BUZZ-Nike soars after co beats Q2 revenue, profit estimates ** Acadia Pharmaceuticals Inc : down 19.7% BUZZ-Analysts skeptical about FDA nod for Acadia's Alzheimer's drug ** Society Pass Incorporated : down 6.9% BUZZ-Society Pass ending 2021 with meme-like rally as retail interest surges ** Aridis Pharmaceuticals Inc : up 25.2% BUZZ-Aridis Pharma soars on promising data from anti-viral drug ** Vir Biotechnology Inc : down 15.3% BUZZ-Vir Biotechnology slips as Baird lowers to 'underperform' on Omicron challenges ** Alibaba : up 6.1% BUZZ-Atlantic Equities downgrades Alibaba to 'neutral', cuts PT ** Aquestive Therapeutics Inc : down 33.5% BUZZ-Aquestive slumps on delay in U.S. review of anti-seizure drug ** Aldeyra Therapeutics Inc : down 51.0% BUZZ-Aldeyra drops on eye drug study setback, analysts see launch delay ** Penumbra Inc : up 3.2% BUZZ-Penumbra an attractive entry point, says JPM citing revenue potential ** Nikola Corporation : up 2.3% BUZZ-Nikola to pay $125 mln to settle SEC charges; shares up premarket ** Rite Aid Corporation : up 17.0% BUZZ-Rite Aid rises on upbeat core earnings forecast, store closure plan ** Embraer SA : up 16.9% BUZZ-Planemaker Embraer's U.S. shares soar as subsidiary Eve to list on NYSE ** CytomX Therapeutics Inc : down 41.5% BUZZ-CytomX drops as analysts cut PTs on mixed cancer drug data ** Fisker : up 1.8% BUZZ-Fisker up on expanding deal with tire-maker Bridgestone ** Tesla : up 0.7% BUZZ-Tesla perks up after losing all gains since Hertz EV deal ** Chevronoration : up 1.8% ** Exxon Mobiloration : up 2.2% ** Devon Energy Corporation : up 6.8% ** APA Corporation : up 5.1% ** Occidental Petroleum Corporation : up 4.8% ** Ovintiv Inc : up 2.9% ** Laredo Petroleum Inc : up 8.7% ** Baker Hughesmpany : up 3.5% ** Schlumberger N.V. : up 3.9% ** Halliburtonmpany : up 3.8% ** Patterson-UTI Energy Inc : up 9.8% BUZZ-Energy firms climb tracking crude prices even as Omicron worries linger ** Braze Inc : up 14.7% BUZZ-Braze jumps after software firm's first report since IPO ** AMD : up 3.0% ** Marvell : up 1.8% ** Nvidia Corporation : up 2.5% ** Qualcommorporated : up 0.4% ** Broadcom : down 0.6% ** United Microelectronics : up 3.7% ** {Intel}oration : up 1.7% BUZZ-Micron expects chip shortages to ease in 2022; lifts semiconductor industry ** General Mills Inc : down 4.1% BUZZ- General Mills falls on quarterly profit miss ** Nordstrom Inc : up 3.3% BUZZ-Nordstorm rises on report co consulting adviser for potential spinoff of Rack ** Pioneer Power Solutions Inc : up 16.1%	True	Intel Corp|KLA Corp	0	Intel	KLA	** Micron : up 9.6% Register now for FREE unlimited access to Reuters.com Register BUZZ-JPM, Credit Suisse raises Micron's PT after chipmaker's quarterly update ** NIKE Inc : up 6.9% BUZZ-Nike soars after co beats Q2 revenue, profit estimates ** Acadia Pharmaceuticals Inc : down 19.7% BUZZ-Analysts skeptical about FDA nod for Acadia's Alzheimer's drug ** Society Pass Incorporated : down 6.9% BUZZ-Society Pass ending 2021 with meme-like rally as retail interest surges ** Aridis Pharmaceuticals Inc : up 25.2% BUZZ-Aridis Pharma soars on promising data from anti-viral drug ** Vir Biotechnology Inc : down 15.3% BUZZ-Vir Biotechnology slips as Baird lowers to 'underperform' on Omicron challenges ** Alibaba : up 6.1% BUZZ-Atlantic Equities downgrades Alibaba to 'neutral', cuts PT ** Aquestive Therapeutics Inc : down 33.5% BUZZ-Aquestive slumps on delay in U.S. review of anti-seizure drug ** Aldeyra Therapeutics Inc : down 51.0% BUZZ-Aldeyra drops on eye drug study setback, analysts see launch delay ** Penumbra Inc : up 3.2% BUZZ-Penumbra an attractive entry point, says JPM citing revenue potential ** Nikola Corporation : up 2.3% BUZZ-Nikola to pay $125 mln to settle SEC charges; shares up premarket ** Rite Aid Corporation : up 17.0% BUZZ-Rite Aid rises on upbeat core earnings forecast, store closure plan ** Embraer SA : up 16.9% BUZZ-Planemaker Embraer's U.S. shares soar as subsidiary Eve to list on NYSE ** CytomX Therapeutics Inc : down 41.5% BUZZ-CytomX drops as analysts cut PTs on mixed cancer drug data ** Fisker : up 1.8% BUZZ-Fisker up on expanding deal with tire-maker Bridgestone ** Tesla : up 0.7% BUZZ-Tesla perks up after losing all gains since Hertz EV deal ** Chevronoration : up 1.8% ** Exxon Mobiloration : up 2.2% ** Devon Energy Corporation : up 6.8% ** APA Corporation : up 5.1% ** Occidental Petroleum Corporation : up 4.8% ** Ovintiv Inc : up 2.9% ** Laredo Petroleum Inc : up 8.7% ** Baker Hughesmpany : up 3.5% ** Schlumberger N.V. : up 3.9% ** Halliburtonmpany : up 3.8% ** Patterson-UTI Energy Inc : up 9.8% BUZZ-Energy firms climb tracking crude prices even as Omicron worries linger ** Braze Inc : up 14.7% BUZZ-Braze jumps after software firm's first report since IPO ** AMD : up 3.0% ** Marvell : up 1.8% ** Nvidia Corporation : up 2.5% ** Qualcommorporated : up 0.4% ** Broadcom : down 0.6% ** United Microelectronics : up 3.7% ** Inteloration : up 1.7% BUZZ-Micron expects chip shortages to ease in 2022; lifts semiconductor industry ** General Mills Inc : down 4.1% BUZZ- General Mills falls on quarterly profit miss ** Nordstrom Inc : up 3.3% BUZZ-Nordstorm rises on report co consulting adviser for potential spinoff of Rack ** Pioneer Power Solutions Inc : up 16.1%
bda9d43ea5b11d3db39b1b280184d087bdd6925b1c0f96214e861c057ab13942_20161026043136_www.reuters.com_InteBusiMachCorp_GeneMotoCo	17	17	NA	International Business Machines Corp	General Motors Co	1	bda9d43ea5b11d3db39b1b280184d087bdd6925b1c0f96214e861c057ab13942	2016-10-26 04:31:36	www.reuters.com	InteBusiMachCorp	GeneMotoCo	17|17	bda9d43ea5b11d3db39b1b280184d087bdd6925b1c0f96214e861c057ab13942_20161026043136_www.reuters.com_InteBusiMachCorp_GeneMotoCo_17|17	39	7	0.0	5731.0	12	2	0	0.3032651365564934	0	, moved, by Alexandria Sage, 225 words)	True	International Business Machines Corp|General Motors Co	0	IBM	GM	, moved, by Alexandria Sage, 225 words)
f9a2ba504a5862eede884cc98440ea6777b0d6b2e8e0d29f64fa38e24322baa0_20190520105420_www.reuters.com_JaguLandRoveAutoPLC_TataMotoLtd	0	0	Supplier	Jaguar Land Rover Automotive PLC	Tata Motors Ltd	1	f9a2ba504a5862eede884cc98440ea6777b0d6b2e8e0d29f64fa38e24322baa0	2019-05-20 10:54:20	www.reuters.com	JaguLandRoveAutoPLC	TataMotoLtd	0|0	f9a2ba504a5862eede884cc98440ea6777b0d6b2e8e0d29f64fa38e24322baa0_20190520105420_www.reuters.com_JaguLandRoveAutoPLC_TataMotoLtd_0|0	234	43	0.999928031159555	4.0	4	2	1	0.9999999969751292	1	BENGALURU, May 20 - [Tata] reported a 47% drop in quarterly profit on Monday as the Indian automaker struggled to sell its luxury Jaguar Land Rover cars in key markets like China, and was also hit by a broader economic slowdown at home.	True	Jaguar Land Rover Automotive PLC|Tata Motors Ltd	0	JLR	Tata	BENGALURU, May 20 - Tata reported a 47% drop in quarterly profit on Monday as the Indian automaker struggled to sell its luxury Jaguar Land Rover cars in key markets like China, and was also hit by a broader economic slowdown at home.
5b683a78a8893b6ad18c55a4228fe7e7942f982833da90d8cd001ae8712e41d2_20180514032927_www.reuters.com_JapaAirlCoLtd_ANAHoldInc	6	6	NA	Japan Airlines Co Ltd	ANA Holdings Inc	1	5b683a78a8893b6ad18c55a4228fe7e7942f982833da90d8cd001ae8712e41d2	2018-05-14 03:29:27	www.reuters.com	JapaAirlCoLtd	ANAHoldInc	6|6	5b683a78a8893b6ad18c55a4228fe7e7942f982833da90d8cd001ae8712e41d2_20180514032927_www.reuters.com_JapaAirlCoLtd_ANAHoldInc_6|6	114	21	0.0		33	2	0	0.3032651365564934	0	Logos of All Nippon Airways Co and {Japan} Airlines Co are seen at Haneda airport in Tokyo, {Japan}, October 14, 2016.	True	Japan Airlines Co Ltd|ANA Holdings Inc	2	JAL	ANA	Logos of All Nippon Airways Co and JAL Co are seen at Haneda airport in Tokyo, Japan, October 14, 2016.
50462779f65b6a1bbe14bc948032adadffec824712cdbe880436b0a67ab83912_20160426162508_www.reuters.com_JetBAirwCorp_AmerAirlGrouInc	9	9	Supplier	JetBlue Airways Corp	American Airlines Group Inc	1	50462779f65b6a1bbe14bc948032adadffec824712cdbe880436b0a67ab83912	2016-04-26 16:25:08	www.reuters.com	JetBAirwCorp	AmerAirlGrouInc	9|9	50462779f65b6a1bbe14bc948032adadffec824712cdbe880436b0a67ab83912_20160426162508_www.reuters.com_JetBAirwCorp_AmerAirlGrouInc_9|9	96	15	0.29689424	168.0	128	2	-1	0.5	1	{JetBlue}'s forecast is also “consistent with the ‘no sequential improvement' guides from ) and ).	True	JetBlue Airways Corp|American Airlines Group Inc	0	JetBlue	American	JetBlue's forecast is also “consistent with the ‘no sequential improvement' guides from ) and ).
75305c175b68de8cd4576f4c5c13a14b318daec73a63dc1e6ea941be2a4753a5_20200221183539_www.reuters.com_KeysTechInc_SaleInc	3	3	NA	Keysight Technologies Inc	Salesforce.Com Inc	1	75305c175b68de8cd4576f4c5c13a14b318daec73a63dc1e6ea941be2a4753a5	2020-02-21 18:35:39	www.reuters.com	KeysTechInc	SaleInc	3|3	75305c175b68de8cd4576f4c5c13a14b318daec73a63dc1e6ea941be2a4753a5_20200221183539_www.reuters.com_KeysTechInc_SaleInc_3|3	136	18	0.0	5.0	3	2	0	0.3032651365564934	0	{Keysight} Earnings Release 25-Feb-2020 AMC PSA.N Public Storage Q4 2019 Public Storage Earnings Release 25-Feb-2020 AMC CRM.N Salesforce.	True	Keysight Technologies Inc|Salesforce.Com Inc	0	Keysight	Salesforce.Com	Keysight Earnings Release 25-Feb-2020 AMC PSA.N Public Storage Q4 2019 Public Storage Earnings Release 25-Feb-2020 AMC CRM.N Salesforce.
0c73a91aabe24c13829bb3b3e3e3d97b3af68ab07ed6b30b11063c4ece8ac4c6_20190620183925_www.reuters.com_KrogCo_WalmInc	29	29	Supplier	Kroger Co	Walmart Inc	1	0c73a91aabe24c13829bb3b3e3e3d97b3af68ab07ed6b30b11063c4ece8ac4c6	2019-06-20 18:39:25	www.reuters.com	KrogCo	WalmInc	29|29	0c73a91aabe24c13829bb3b3e3e3d97b3af68ab07ed6b30b11063c4ece8ac4c6_20190620183925_www.reuters.com_KrogCo_WalmInc_29|29	177	30	0.530855364	367.0	53	2	-1	0.5	1	"“They are very serious about private label and in my opinion better than any consumer goods company in the U.S.,"" said Davidson, who used to oversee food procurement at [Walmart]."	True	Kroger Co|Walmart Inc	0	Kroger	Walmart	"“They are very serious about private label and in my opinion better than any consumer goods company in the U.S.,"" said Davidson, who used to oversee food procurement at Walmart."
af02356a74723f4c470580a5ef5ff36f351f3a558f712b8e6afd0a7ac3ae5c0d_20200204025442_www.reuters.com_LGChemLtd_PanaCorp	0	1	Supplier	LG Chem Ltd	Panasonic Corp	2	af02356a74723f4c470580a5ef5ff36f351f3a558f712b8e6afd0a7ac3ae5c0d	2020-02-04 02:54:42	www.reuters.com	LGChemLtd	PanaCorp	0|1	af02356a74723f4c470580a5ef5ff36f351f3a558f712b8e6afd0a7ac3ae5c0d_20200204025442_www.reuters.com_LGChemLtd_PanaCorp_0|1	275	45	0.26126192	442.0	41	3	0	0.2592318630111767	1	 By Makiko Yamazaki and Hyunjoo Jin TOKYO/SEOUL, Feb 4 - Shares of Asian companies in Tesla's battery supply chain surged on Tuesday after [Panasonic]'s report on the first profit at its battery venture with Tesla boosted investor confidence in the U.S. electric vehicle maker.	True	LG Chem Ltd|Panasonic Corp	1	LG Chem	Panasonic	 By Makiko Yamazaki and Hyunjoo Jin TOKYO/SEOUL, Feb 4 - Shares of Asian companies in Tesla's battery supply chain surged on Tuesday after Panasonic's report on the first profit at its battery venture with Tesla boosted investor confidence in the U.S. electric vehicle maker.
757dc890f7a49ea271933266f755dc84b3ae565eb072e674632277020ead0280_20150215105046_uk.reuters.com_LGElecInc_LGDispCoLtd	1	2	Supplier	LG Electronics Inc	LG Display Co Ltd	2	757dc890f7a49ea271933266f755dc84b3ae565eb072e674632277020ead0280	2015-02-15 10:50:46	uk.reuters.com	LGElecInc	LGDispCoLtd	1|2	757dc890f7a49ea271933266f755dc84b3ae565eb072e674632277020ead0280_20150215105046_uk.reuters.com_LGElecInc_LGDispCoLtd_1|2	289	42	0.989008446574103	423.0	68	3	-1	0.5	1	Samsung Display workers charged over alleged technology theft By Se Young Lee SEOUL, Feb 15 {LG Electronics}'s home appliances chief has been indicted on a charge of deliberately damaging Samsung washing machines, escalating the feud between South Korea's top consumer electronics companies.	True	LG Electronics Inc|LG Display Co Ltd	0	LG Electronics	LG Display	Samsung Display workers charged over alleged technology theft By Se Young Lee SEOUL, Feb 15 LG Electronics's home appliances chief has been indicted on a charge of deliberately damaging Samsung washing machines, escalating the feud between South Korea's top consumer electronics companies.
2c3b36d9069e509c712e27f00f62de83fb361c195f4ded81e36836ffb5d47fee_20150922232725_uk.reuters.com_LockMartCorp_AeroRockHoldInc	0	1	Supplier	Lockheed Martin Corp	Aerojet Rocketdyne Holdings Inc	2	2c3b36d9069e509c712e27f00f62de83fb361c195f4ded81e36836ffb5d47fee	2015-09-22 23:27:25	uk.reuters.com	LockMartCorp	AeroRockHoldInc	0|1	2c3b36d9069e509c712e27f00f62de83fb361c195f4ded81e36836ffb5d47fee_20150922232725_uk.reuters.com_LockMartCorp_AeroRockHoldInc_0|1	250	45	0.706812027286267	87.0	47	3	1	0.5	1	 By Andrea Shalal FORT WORTH, Texas, Sept 22 United Launch Alliance, a joint venture of {Lockheed} and Boeing, on Tuesday said it had selected Orbital ATK as the sole provider of solid rocket motors for its Atlas V and Vulcan launch vehicles from 2019.	True	Lockheed Martin Corp|Aerojet Rocketdyne Holdings Inc	2	Lockheed	Aerojet	 By Andrea Shalal FORT WORTH, Texas, Sept 22 United Launch Alliance, a joint venture of Lockheed and Boeing, on Tuesday said it had selected Orbital ATK as the sole provider of solid rocket motors for its Atlas V and Vulcan launch vehicles from 2019.
fb115dd7a87fd553bd082272a4dd544cd73a72598e6b8f0fc47b558d4ac5ca31_20150803213451_www.reuters.com_LockMartCorp_RaytCo	0	1	Supplier	Lockheed Martin Corp	Raytheon Co	2	fb115dd7a87fd553bd082272a4dd544cd73a72598e6b8f0fc47b558d4ac5ca31	2015-08-03 21:34:51	www.reuters.com	LockMartCorp	RaytCo	0|1	fb115dd7a87fd553bd082272a4dd544cd73a72598e6b8f0fc47b558d4ac5ca31_20150803213451_www.reuters.com_LockMartCorp_RaytCo_0|1	48	9	0.996514007608338	764.0	406	2	-1	0.5	1	 By Andrea Shalal WASHINGTON, Aug 3 - [Raytheon]'s	True	Lockheed Martin Corp|Raytheon Co	2	Lockheed	Raytheon	 By Andrea Shalal WASHINGTON, Aug 3 - Raytheon's
9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578_20211221175130_www.reuters.com_MarvTechInc_KLACorp	3	4	NA	Marvell Technology Inc	KLA Corp	2	9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578	2021-12-21 17:51:30	www.reuters.com	MarvTechInc	KLACorp	3|4	9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578_20211221175130_www.reuters.com_MarvTechInc_KLACorp_3|4	2718	455	0.0	2.0	2	15	0	9.649584407265335e-07	0	** Micron : up 9.6% Register now for FREE unlimited access to Reuters.com Register BUZZ-JPM, Credit Suisse raises Micron's PT after chipmaker's quarterly update ** NIKE Inc : up 6.9% BUZZ-Nike soars after co beats Q2 revenue, profit estimates ** Acadia Pharmaceuticals Inc : down 19.7% BUZZ-Analysts skeptical about FDA nod for Acadia's Alzheimer's drug ** Society Pass Incorporated : down 6.9% BUZZ-Society Pass ending 2021 with meme-like rally as retail interest surges ** Aridis Pharmaceuticals Inc : up 25.2% BUZZ-Aridis Pharma soars on promising data from anti-viral drug ** Vir Biotechnology Inc : down 15.3% BUZZ-Vir Biotechnology slips as Baird lowers to 'underperform' on Omicron challenges ** Alibaba : up 6.1% BUZZ-Atlantic Equities downgrades Alibaba to 'neutral', cuts PT ** Aquestive Therapeutics Inc : down 33.5% BUZZ-Aquestive slumps on delay in U.S. review of anti-seizure drug ** Aldeyra Therapeutics Inc : down 51.0% BUZZ-Aldeyra drops on eye drug study setback, analysts see launch delay ** Penumbra Inc : up 3.2% BUZZ-Penumbra an attractive entry point, says JPM citing revenue potential ** Nikola Corporation : up 2.3% BUZZ-Nikola to pay $125 mln to settle SEC charges; shares up premarket ** Rite Aid Corporation : up 17.0% BUZZ-Rite Aid rises on upbeat core earnings forecast, store closure plan ** Embraer SA : up 16.9% BUZZ-Planemaker Embraer's U.S. shares soar as subsidiary Eve to list on NYSE ** CytomX Therapeutics Inc : down 41.5% BUZZ-CytomX drops as analysts cut PTs on mixed cancer drug data ** Fisker : up 1.8% BUZZ-Fisker up on expanding deal with tire-maker Bridgestone ** Tesla : up 0.7% BUZZ-Tesla perks up after losing all gains since Hertz EV deal ** Chevronoration : up 1.8% ** Exxon Mobiloration : up 2.2% ** Devon Energy Corporation : up 6.8% ** APA Corporation : up 5.1% ** Occidental Petroleum Corporation : up 4.8% ** Ovintiv Inc : up 2.9% ** Laredo Petroleum Inc : up 8.7% ** Baker Hughesmpany : up 3.5% ** Schlumberger N.V. : up 3.9% ** Halliburtonmpany : up 3.8% ** Patterson-UTI Energy Inc : up 9.8% BUZZ-Energy firms climb tracking crude prices even as Omicron worries linger ** Braze Inc : up 14.7% BUZZ-Braze jumps after software firm's first report since IPO ** AMD : up 3.0% ** {Marvell} : up 1.8% ** Nvidia Corporation : up 2.5% ** Qualcommorporated : up 0.4% ** Broadcom : down 0.6% ** United Microelectronics : up 3.7% ** Inteloration : up 1.7% BUZZ-Micron expects chip shortages to ease in 2022; lifts semiconductor industry ** General Mills Inc : down 4.1% BUZZ- General Mills falls on quarterly profit miss ** Nordstrom Inc : up 3.3% BUZZ-Nordstorm rises on report co consulting adviser for potential spinoff of Rack ** Pioneer Power Solutions Inc : up 16.1%	True	Marvell Technology Inc|KLA Corp	2	Marvell	KLA	** Micron : up 9.6% Register now for FREE unlimited access to Reuters.com Register BUZZ-JPM, Credit Suisse raises Micron's PT after chipmaker's quarterly update ** NIKE Inc : up 6.9% BUZZ-Nike soars after co beats Q2 revenue, profit estimates ** Acadia Pharmaceuticals Inc : down 19.7% BUZZ-Analysts skeptical about FDA nod for Acadia's Alzheimer's drug ** Society Pass Incorporated : down 6.9% BUZZ-Society Pass ending 2021 with meme-like rally as retail interest surges ** Aridis Pharmaceuticals Inc : up 25.2% BUZZ-Aridis Pharma soars on promising data from anti-viral drug ** Vir Biotechnology Inc : down 15.3% BUZZ-Vir Biotechnology slips as Baird lowers to 'underperform' on Omicron challenges ** Alibaba : up 6.1% BUZZ-Atlantic Equities downgrades Alibaba to 'neutral', cuts PT ** Aquestive Therapeutics Inc : down 33.5% BUZZ-Aquestive slumps on delay in U.S. review of anti-seizure drug ** Aldeyra Therapeutics Inc : down 51.0% BUZZ-Aldeyra drops on eye drug study setback, analysts see launch delay ** Penumbra Inc : up 3.2% BUZZ-Penumbra an attractive entry point, says JPM citing revenue potential ** Nikola Corporation : up 2.3% BUZZ-Nikola to pay $125 mln to settle SEC charges; shares up premarket ** Rite Aid Corporation : up 17.0% BUZZ-Rite Aid rises on upbeat core earnings forecast, store closure plan ** Embraer SA : up 16.9% BUZZ-Planemaker Embraer's U.S. shares soar as subsidiary Eve to list on NYSE ** CytomX Therapeutics Inc : down 41.5% BUZZ-CytomX drops as analysts cut PTs on mixed cancer drug data ** Fisker : up 1.8% BUZZ-Fisker up on expanding deal with tire-maker Bridgestone ** Tesla : up 0.7% BUZZ-Tesla perks up after losing all gains since Hertz EV deal ** Chevronoration : up 1.8% ** Exxon Mobiloration : up 2.2% ** Devon Energy Corporation : up 6.8% ** APA Corporation : up 5.1% ** Occidental Petroleum Corporation : up 4.8% ** Ovintiv Inc : up 2.9% ** Laredo Petroleum Inc : up 8.7% ** Baker Hughesmpany : up 3.5% ** Schlumberger N.V. : up 3.9% ** Halliburtonmpany : up 3.8% ** Patterson-UTI Energy Inc : up 9.8% BUZZ-Energy firms climb tracking crude prices even as Omicron worries linger ** Braze Inc : up 14.7% BUZZ-Braze jumps after software firm's first report since IPO ** AMD : up 3.0% ** Marvell : up 1.8% ** Nvidia Corporation : up 2.5% ** Qualcommorporated : up 0.4% ** Broadcom : down 0.6% ** United Microelectronics : up 3.7% ** Inteloration : up 1.7% BUZZ-Micron expects chip shortages to ease in 2022; lifts semiconductor industry ** General Mills Inc : down 4.1% BUZZ- General Mills falls on quarterly profit miss ** Nordstrom Inc : up 3.3% BUZZ-Nordstorm rises on report co consulting adviser for potential spinoff of Rack ** Pioneer Power Solutions Inc : up 16.1%
230754b6673693ef49775c1b8401f86a6298f4bde76b598d83906fd39f09fe39_20120103151739_uk.reuters.com_MicrTechInc_BroaInc	7	8	NA	Micron Technology Inc	Broadcom Inc	2	230754b6673693ef49775c1b8401f86a6298f4bde76b598d83906fd39f09fe39	2012-01-03 15:17:39	uk.reuters.com	MicrTechInc	BroaInc	7|8	230754b6673693ef49775c1b8401f86a6298f4bde76b598d83906fd39f09fe39_20120103151739_uk.reuters.com_MicrTechInc_BroaInc_7|8	281	48	0.0	131.0	19	2	0	0.3032651365564934	0	"There's probably a catch - up payment related to ,"" Khorsand said . Rambus' investors welcomed the news, especially as the company has lost about 60 percent of its market value since November, when it lost a $4 billion antitrust lawsuit against {Micron} and Hynix Semiconductor Inc ."	True	Micron Technology Inc|Broadcom Inc	0	Micron	Broadcom	"There's probably a catch - up payment related to ,"" Khorsand said . Rambus' investors welcomed the news, especially as the company has lost about 60 percent of its market value since November, when it lost a $4 billion antitrust lawsuit against Micron and Hynix Semiconductor Inc ."
